completed,valid,email,mobile,social,web,age,became_member_on,gender,income,income10K,bogo_10_5_10,bogo_10_7_10,bogo_5_5_5,bogo_5_7_5,discount_10_10_2,discount_10_7_2,discount_20_10_5,discount_7_7_3,informational_0_3_0,informational_0_4_0
1,1,1,1,1,1,39,2017,1,60000,60,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,45,2016,1,44000,44,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,45,2016,1,44000,44,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,45,2016,1,44000,44,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,45,2016,1,44000,44,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,57,2017,1,114000,114,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,57,2017,1,114000,114,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2017,1,114000,114,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,57,2017,1,114000,114,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,57,2017,1,114000,114,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,18,2016,2,47000,47,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,18,2016,2,47000,47,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,18,2016,2,47000,47,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,18,2016,2,47000,47,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,18,2016,2,47000,47,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,53,2017,2,96000,96,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,53,2017,2,96000,96,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,53,2017,2,96000,96,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,53,2017,2,96000,96,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,53,2018,2,95000,95,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,53,2018,2,95000,95,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,53,2018,2,95000,95,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,53,2018,2,95000,95,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,53,2018,2,95000,95,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,51,2017,1,56000,56,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,51,2017,1,56000,56,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,51,2017,1,56000,56,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,118,2015,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2015,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2015,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2015,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2015,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,64,2017,1,37000,37,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,64,2017,1,37000,37,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,64,2017,1,37000,37,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,64,2017,1,37000,37,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,64,2017,1,37000,37,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,71,2017,2,57000,57,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,71,2017,2,57000,57,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,71,2017,2,57000,57,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,64,2017,1,66000,66,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,64,2017,1,66000,66,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,64,2017,1,66000,66,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,64,2017,1,66000,66,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,83,2018,2,46000,46,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,83,2018,2,46000,46,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,83,2018,2,46000,46,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,83,2018,2,46000,46,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,26,2017,2,71000,71,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,26,2017,2,71000,71,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,26,2017,2,71000,71,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,26,2017,2,71000,71,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,26,2017,2,71000,71,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,29,2018,1,58000,58,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,29,2018,1,58000,58,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,29,2018,1,58000,58,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,29,2018,1,58000,58,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,50,2013,2,51000,51,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,50,2013,2,51000,51,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,50,2013,2,51000,51,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,50,2013,2,51000,51,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,49,2018,1,79000,79,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,49,2018,1,79000,79,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,49,2018,1,79000,79,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,49,2018,1,79000,79,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,49,2018,1,79000,79,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,79,2016,2,67000,67,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,79,2016,2,67000,67,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,79,2016,2,67000,67,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,55,2017,2,66000,66,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,55,2017,2,66000,66,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,25,2015,2,68000,68,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,25,2015,2,68000,68,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,25,2015,2,68000,68,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,77,2018,2,69000,69,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,77,2018,2,69000,69,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,77,2018,2,69000,69,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,69,2017,1,87000,87,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,69,2017,1,87000,87,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,69,2017,1,87000,87,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,59,2015,1,85000,85,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,59,2015,1,85000,85,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,59,2015,1,85000,85,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,59,2015,1,85000,85,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,59,2015,1,85000,85,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,47,2013,2,66000,66,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,47,2013,2,66000,66,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,47,2013,2,66000,66,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,20,2018,2,69000,69,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,20,2018,2,69000,69,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,20,2018,2,69000,69,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,20,2018,2,69000,69,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,53,2018,2,56000,56,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,53,2018,2,56000,56,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,53,2018,2,56000,56,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,53,2018,2,56000,56,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,39,2017,1,67000,67,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,39,2017,1,67000,67,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,39,2017,1,67000,67,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,68,2018,2,58000,58,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,68,2018,2,58000,58,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,1,68,2018,2,58000,58,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,68,2018,2,58000,58,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,68,2018,2,58000,58,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,42,2017,2,80000,80,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,42,2017,2,80000,80,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,42,2017,2,80000,80,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,72,2018,2,33000,33,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,72,2018,2,33000,33,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,72,2018,2,33000,33,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,72,2018,2,33000,33,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,72,2018,2,33000,33,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,72,2018,2,33000,33,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,18,2017,1,49000,49,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,18,2017,1,49000,49,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,18,2017,1,49000,49,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,18,2017,1,49000,49,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,67,2017,2,50000,50,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,67,2017,2,50000,50,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,67,2017,2,50000,50,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,67,2017,2,50000,50,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,67,2017,2,50000,50,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,52,2018,2,42000,42,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,52,2018,2,42000,42,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,52,2018,2,42000,42,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,38,2017,2,64000,64,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,38,2017,2,64000,64,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,60,2018,1,77000,77,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,60,2018,1,77000,77,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,60,2018,1,77000,77,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,60,2018,1,77000,77,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,60,2018,1,77000,77,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,62,2017,1,77000,77,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,62,2017,1,77000,77,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,62,2017,1,77000,77,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,62,2017,1,77000,77,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,62,2017,1,77000,77,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,55,2018,1,51000,51,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,55,2018,1,51000,51,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,55,2018,1,51000,51,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,55,2018,1,51000,51,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,22,2018,2,63000,63,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,22,2018,2,63000,63,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,22,2018,2,63000,63,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,22,2018,2,63000,63,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,22,2018,2,63000,63,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,36,2017,1,57000,57,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,36,2017,1,57000,57,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,36,2017,1,57000,57,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,36,2017,1,57000,57,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,36,2017,1,57000,57,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,46,2014,2,60000,60,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,46,2014,2,60000,60,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,46,2014,2,60000,60,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,46,2014,2,60000,60,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,51,2017,1,85000,85,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,51,2017,1,85000,85,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,51,2017,1,85000,85,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,1,51,2017,1,85000,85,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,51,2017,1,85000,85,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,53,2016,1,85000,85,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,53,2016,1,85000,85,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,53,2016,1,85000,85,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,53,2016,1,85000,85,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,53,2016,1,85000,85,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,51,2016,2,92000,92,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,51,2016,2,92000,92,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,51,2016,2,92000,92,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,48,2015,2,44000,44,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,48,2015,2,44000,44,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,48,2015,2,44000,44,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,48,2015,2,44000,44,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,48,2015,2,44000,44,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,52,2018,2,72000,72,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,52,2018,2,72000,72,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,52,2018,2,72000,72,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,52,2018,2,72000,72,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,64,2016,1,83000,83,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,64,2016,1,83000,83,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,42,2018,2,62000,62,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,42,2018,2,62000,62,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,42,2018,2,62000,62,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,42,2018,2,62000,62,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,118,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,81,2018,3,57000,57,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,81,2018,3,57000,57,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,81,2018,3,57000,57,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,81,2018,3,57000,57,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,81,2018,3,57000,57,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,77,2014,2,66000,66,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,77,2014,2,66000,66,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,77,2014,2,66000,66,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,77,2014,2,66000,66,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,50,2017,1,69000,69,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,50,2017,1,69000,69,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,50,2017,1,69000,69,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,50,2017,1,69000,69,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,50,2017,1,69000,69,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,57,2016,1,89000,89,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,57,2016,1,89000,89,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,57,2016,1,89000,89,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2016,1,89000,89,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,61,2017,2,44000,44,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,61,2017,2,44000,44,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,61,2017,2,44000,44,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,61,2017,2,44000,44,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,50,2017,2,53000,53,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,50,2017,2,53000,53,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,50,2017,2,53000,53,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,50,2017,2,53000,53,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,58,2018,1,54000,54,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,58,2018,1,54000,54,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,58,2018,1,54000,54,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,58,2018,1,54000,54,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,67,2018,1,54000,54,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,67,2018,1,54000,54,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,67,2018,1,54000,54,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,67,2018,1,54000,54,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,24,2017,2,61000,61,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,24,2017,2,61000,61,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,24,2017,2,61000,61,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,24,2017,2,61000,61,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,24,2017,2,61000,61,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,26,2017,2,35000,35,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,26,2017,2,35000,35,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,26,2017,2,35000,35,0,0,1,0,0,0,0,0,0,0
0,1,1,0,0,1,26,2017,2,35000,35,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,71,2017,1,105000,105,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,71,2017,1,105000,105,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,71,2017,1,105000,105,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,71,2017,1,105000,105,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,69,2017,1,64000,64,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,69,2017,1,64000,64,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,69,2017,1,64000,64,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,69,2017,1,64000,64,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,81,2018,2,93000,93,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,81,2018,2,93000,93,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,81,2018,2,93000,93,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,81,2018,2,93000,93,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,81,2018,2,93000,93,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,62,2016,2,73000,73,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,62,2016,2,73000,73,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,62,2016,2,73000,73,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,62,2016,2,73000,73,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,55,2016,2,79000,79,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,55,2016,2,79000,79,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,55,2016,2,79000,79,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,50,2017,2,70000,70,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,50,2017,2,70000,70,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,50,2017,2,70000,70,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,54,2017,2,118000,118,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,54,2017,2,118000,118,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,54,2017,2,118000,118,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,54,2017,2,118000,118,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,18,2018,2,46000,46,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,1,18,2018,2,46000,46,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,18,2018,2,46000,46,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,57,2015,2,58000,58,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,57,2015,2,58000,58,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,57,2015,2,58000,58,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,57,2015,2,58000,58,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,64,2018,2,38000,38,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,64,2018,2,38000,38,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,64,2018,2,38000,38,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,64,2018,2,38000,38,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,64,2018,2,38000,38,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,54,2015,1,99000,99,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,54,2015,1,99000,99,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,54,2015,1,99000,99,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,0,54,2015,1,99000,99,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,118,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,118,2017,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,90,2018,2,45000,45,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,90,2018,2,45000,45,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,90,2018,2,45000,45,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,34,2018,1,67000,67,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,34,2018,1,67000,67,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,34,2018,1,67000,67,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,34,2018,1,67000,67,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,34,2018,1,67000,67,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,44,2018,2,53000,53,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,44,2018,2,53000,53,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,44,2018,2,53000,53,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,79,2018,1,106000,106,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,79,2018,1,106000,106,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,79,2018,1,106000,106,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,58,2016,1,95000,95,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,58,2016,1,95000,95,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,58,2016,1,95000,95,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,58,2016,1,95000,95,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,0,47,2016,1,74000,74,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,47,2016,1,74000,74,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,47,2016,1,74000,74,0,1,0,0,0,0,0,0,0,0
